,"(('electricity', 'demand_elec'), 'flow')","(('electricity', 'electricity_excess'), 'flow')","(('pp_coal_new', 'electricity'), 'flow')","(('pp_gas', 'electricity'), 'flow')","(('pp_lignite_new', 'electricity'), 'flow')","(('pv', 'electricity'), 'flow')","(('pv_old', 'electricity'), 'flow')","(('wind_off', 'electricity'), 'flow')","(('wind_off_old', 'electricity'), 'flow')","(('wind_on', 'electricity'), 'flow')","(('wind_on_old', 'electricity'), 'flow')"
2018-11-08 03:00:00,32377.8439636739,40346.033,43211.773,-0.0,0.0,0.0,0.0,0.0,3441.048,0.0,26071.056
2018-11-08 04:00:00,32523.392097552285,36795.363,43211.773,-0.0,0.0,0.0,0.0,0.0,2960.614,0.0,23146.368000000002
2018-11-08 05:00:00,32860.799135179455,33074.824,43211.773,-0.0,0.0,0.0,0.0,0.0,2423.69,0.0,20300.159999999996
2018-11-08 06:00:00,33383.449252288214,29401.806,43211.773,-0.0,0.0,275.0,43.79,0.0,1821.6680000000001,0.0,17433.024
2018-11-08 07:00:00,35096.947737492854,54322.172,43211.773,-0.0,0.0,26950.0,4291.42,0.0,1247.622,0.0,13718.304
2018-11-08 08:00:00,38153.45854893898,100099.98,43211.773,-0.0,0.0,72875.0,11604.35,0.0,930.202,0.0,9632.112000000001
2018-11-08 09:00:00,40865.94649849074,131115.44,43211.773,-0.0,0.0,102850.0,16377.46,0.0,857.034,0.0,8685.12
2018-11-08 10:00:00,42810.998833047364,150887.21,43211.773,-0.0,0.0,122650.0,19530.34,0.0,923.746,0.0,7382.352
2018-11-08 11:00:00,44802.36193747439,154301.76,43211.773,-0.0,0.0,128700.0,20493.719999999998,0.0,1011.44,0.0,5687.184
2018-11-08 12:00:00,44451.72325131282,136523.47,43211.773,-0.0,0.0,114125.0,18172.85,0.0,1149.1680000000001,0.0,4316.400000000001
2018-11-08 13:00:00,42764.68806317697,102154.56,43211.773,-0.0,0.0,83600.0,13312.16,0.0,1452.062,0.0,3343.248
2018-11-08 14:00:00,41381.98079133229,57534.721,43211.773,-0.0,0.0,43725.0,6962.61,0.0,1914.742,0.0,3102.576
2018-11-08 15:00:00,40687.31924327635,19052.682,43211.773,-0.0,0.0,7975.0,1269.9099999999999,0.0,2543.126,0.0,4740.192
2018-11-08 16:00:00,40766.70913448274,12977.352,43211.773,-0.0,0.0,0.0,0.0,0.0,3129.008,0.0,7403.28
2018-11-08 17:00:00,41990.63662391464,14372.751,43211.773,-0.0,0.0,0.0,0.0,0.0,3535.1980000000003,0.0,9616.416
2018-11-08 18:00:00,44286.32764463283,14623.056,43211.773,-0.0,0.0,0.0,0.0,0.0,3805.2740000000003,0.0,11892.336
2018-11-08 19:00:00,46224.76415492225,15081.455,43211.773,-0.0,0.0,0.0,0.0,0.0,3978.51,0.0,14115.936
2018-11-08 20:00:00,44484.80237264881,18520.527,43211.773,-0.0,0.0,0.0,0.0,0.0,4102.788,0.0,15690.768
2018-11-08 21:00:00,42764.68806317697,21840.491,43211.773,-0.0,0.0,0.0,0.0,0.0,4232.446,0.0,17160.96
2018-11-08 22:00:00,42056.794866586635,24469.661,43211.773,-0.0,0.0,0.0,0.0,0.0,4463.786,0.0,18850.896
2018-11-08 23:00:00,39390.61768690527,28743.502,43211.773,-0.0,0.0,0.0,0.0,0.0,4554.17,0.0,20368.176
2018-11-09 00:00:00,37055.231720583884,31945.114,43211.773,-0.0,0.0,0.0,0.0,0.0,4604.204,0.0,21184.368
2018-11-09 01:00:00,35917.30994662558,33967.431,43211.773,-0.0,0.0,0.0,0.0,0.0,4573.0,0.0,22099.968
2018-11-09 02:00:00,35520.36049059362,34377.881,43211.773,-0.0,0.0,0.0,0.0,0.0,4188.8679999999995,0.0,22497.6
2018-11-09 03:00:00,36056.24225623677,33418.565,43211.773,-0.0,0.0,0.0,0.0,0.0,3650.33,0.0,22612.703999999998
2018-11-09 04:00:00,37617.57678329583,31475.979,43211.773,-0.0,0.0,0.0,0.0,0.0,3446.9660000000003,0.0,22434.816000000003
2018-11-09 05:00:00,41381.98079133229,27975.343,43211.773,-0.0,0.0,0.0,0.0,0.0,3715.966,0.0,22429.584000000003
2018-11-09 06:00:00,49307.738263437175,20938.463,43211.773,-0.0,0.0,275.0,43.79,0.0,3898.886,0.0,22816.752
2018-11-09 07:00:00,54593.78185292951,28169.162,43211.773,-0.0,0.0,11825.0,1882.9699999999998,0.0,4041.4559999999997,0.0,21801.744000000002
2018-11-09 08:00:00,56419.749350676546,54523.844,43211.773,-0.0,0.0,35750.0,5692.7,0.0,4351.344,0.0,21937.776
2018-11-09 09:00:00,56856.393752311706,70074.536,43211.773,-0.0,0.0,47850.0,7619.459999999999,0.0,4527.808,0.0,23721.888000000003
2018-11-09 10:00:00,57709.835082780424,72894.178,43211.773,-0.0,0.0,48125.0,7663.249999999999,0.0,4910.326,0.0,26693.664
2018-11-09 11:00:00,58550.04476471475,66220.109,43211.773,-0.0,0.0,40150.0,6393.339999999999,0.0,5035.679999999999,0.0,29979.359999999997
2018-11-09 12:00:00,58027.394647606,57288.237,43211.773,-0.0,0.0,29700.0,4729.320000000001,0.0,5152.426,0.0,32522.112
2018-11-09 13:00:00,57365.81222088606,51869.535,43211.773,-0.0,0.0,23100.0,3678.36,0.0,5153.5019999999995,0.0,34091.712
2018-11-09 14:00:00,56419.749350676546,44016.928,43211.773,-0.0,0.0,15125.0,2408.45,0.0,5170.718,0.0,34520.736000000004
2018-11-09 15:00:00,55916.94670636939,31629.435,43211.773,-0.0,0.0,3850.0,613.06,0.0,5193.852,0.0,34677.695999999996
2018-11-09 16:00:00,54726.0983382735,28651.977,43211.773,-0.0,0.0,0.0,0.0,0.0,5200.8460000000005,0.0,34965.456
2018-11-09 17:00:00,54891.49394495348,28602.317,43211.773,-0.0,0.0,0.0,0.0,0.0,5185.782,0.0,35096.255999999994
2018-11-09 18:00:00,56069.11066451498,27487.673,43211.773,-0.0,0.0,0.0,0.0,0.0,5154.5779999999995,0.0,35190.432
2018-11-09 19:00:00,57471.66540916125,26337.706,43211.773,-0.0,0.0,0.0,0.0,0.0,5093.246,0.0,35504.352
2018-11-09 20:00:00,54302.68558517273,29791.11,43211.773,-0.0,0.0,0.0,0.0,0.0,5048.054,0.0,35833.968
2018-11-09 21:00:00,50809.530372091445,33507.183,43211.773,-0.0,0.0,0.0,0.0,0.0,5030.3,0.0,36074.64
2018-11-09 22:00:00,47435.45999581975,37251.165,43211.773,-0.0,0.0,0.0,0.0,0.0,5049.668,0.0,36425.184
2018-11-09 23:00:00,43538.7395024393,41367.644,43211.773,-0.0,0.0,0.0,0.0,0.0,5107.234,0.0,36587.376000000004
2018-11-10 00:00:00,40720.39836461235,44289.119,43211.773,-0.0,-0.0,0.0,0.0,0.0,5147.584,0.0,36650.16
2018-11-10 01:00:00,39066.4422978125,46203.357,43211.773,-0.0,-0.0,0.0,0.0,0.0,5156.7300000000005,0.0,36901.296
2018-11-10 02:00:00,38318.85415561897,47641.811,43211.773,-0.0,-0.0,0.0,0.0,0.0,5146.508,0.0,37602.384
2018-11-10 03:00:00,38669.492841780535,48135.529,43211.773,-0.0,-0.0,0.0,0.0,0.0,5143.28,0.0,38449.968
2018-11-10 04:00:00,39906.65197974682,47335.651,43211.773,-0.0,-0.0,0.0,0.0,0.0,5120.146,0.0,38910.384
2018-11-10 05:00:00,43254.25905894973,43734.46,43211.773,-0.0,-0.0,0.0,0.0,0.0,5107.234,0.0,38669.712
2018-11-10 06:00:00,50339.80684912029,36550.219,43211.773,-0.0,0.0,275.0,43.79,0.0,5108.31,0.0,38251.152
2018-11-10 07:00:00,55592.77131727662,42003.528,43211.773,-0.0,0.0,10450.0,1664.02,0.0,5044.826,0.0,37225.68
2018-11-10 08:00:00,57418.73881502365,61593.213,43211.773,-0.0,0.0,29975.0,4773.11,0.0,4972.196,0.0,36079.872
2018-11-10 09:00:00,57954.6205806668,67415.111,43211.773,-0.0,0.0,36300.0,5780.280000000001,0.0,4908.174,0.0,35169.504
2018-11-10 10:00:00,58867.60432954033,68349.193,43211.773,-0.0,0.0,38500.0,6130.6,0.0,4848.456,0.0,34525.968
2018-11-10 11:00:00,59780.58807841384,65432.737,43211.773,-0.0,0.0,37125.0,5911.650000000001,0.0,4815.638,0.0,34149.263999999996
2018-11-10 12:00:00,59284.40125837389,61466.674,43211.773,-0.0,0.0,34100.0,5429.96,0.0,4770.446,0.0,33238.896
2018-11-10 13:00:00,58755.135316997934,52622.306,43211.773,-0.0,0.0,27500.0,4379.0,0.0,4664.46,0.0,31622.208000000002
2018-11-10 14:00:00,57736.29837984923,42120.997,43211.773,-0.0,0.0,19250.0,3065.3,0.0,4581.070000000001,0.0,29749.152
2018-11-10 15:00:00,56882.8570493805,24980.078,43211.773,-0.0,0.0,5225.0,832.01,0.0,4482.616,0.0,28111.536
2018-11-10 16:00:00,56088.95813731657,18432.463,43211.773,-0.0,0.0,0.0,0.0,0.0,4385.776,0.0,26923.871999999996
2018-11-10 17:00:00,56208.04297412616,16780.012,43211.773,-0.0,0.0,0.0,0.0,0.0,4390.618,0.0,25385.664
2018-11-10 18:00:00,57312.88562674846,14761.44,43211.773,-0.0,0.0,0.0,0.0,0.0,4439.576,0.0,24422.976
2018-11-10 19:00:00,58411.11245510357,13266.415,43211.773,-0.0,0.0,0.0,0.0,0.0,4450.874,0.0,24014.879999999997
2018-11-10 20:00:00,55275.21175245105,16404.468,43211.773,-0.0,0.0,0.0,0.0,0.0,4453.026,0.0,24014.879999999997
2018-11-10 21:00:00,51808.51983643856,19829.788,43211.773,-0.0,0.0,0.0,0.0,0.0,4432.581999999999,0.0,23993.952
2018-11-10 22:00:00,48130.12154387569,22690.46,43211.773,-0.0,0.0,0.0,0.0,0.0,4357.8,0.0,23251.008
2018-11-10 23:00:00,44008.463025410456,25823.444,43211.773,-0.0,0.0,0.0,0.0,0.0,4269.03,0.0,22351.104000000003
2018-11-11 00:00:00,40839.483201421936,28247.744,43211.773,-0.0,0.0,0.0,0.0,0.0,4167.886,0.0,21707.568
2018-11-11 01:00:00,39152.44801328609,29133.717,43211.773,-0.0,0.0,0.0,0.0,0.0,4052.216,0.0,21022.176
2018-11-11 02:00:00,38649.64536897894,27971.882,43211.773,-0.0,0.0,0.0,0.0,0.0,3925.786,0.0,19483.968
2018-11-11 03:00:00,38947.35746100291,27309.032,43211.773,-0.0,0.0,0.0,0.0,0.0,3832.712,0.0,19211.904000000002
2018-11-11 04:00:00,40422.68627258838,25537.509,43211.773,-0.0,0.0,0.0,0.0,0.0,3735.3340000000003,0.0,19013.088
2018-11-11 05:00:00,43962.15225554006,21283.181,43211.773,-0.0,0.0,0.0,0.0,0.0,3595.992,0.0,18437.568
2018-11-11 06:00:00,51279.253895062604,13480.942,43211.773,-0.0,0.0,0.0,0.0,0.0,3477.094,0.0,18071.327999999998
2018-11-11 07:00:00,56452.82847201254,19735.699,43211.773,-0.0,0.0,11000.0,1751.6000000000001,0.0,3226.386,0.0,16998.768
2018-11-11 08:00:00,57842.15156812441,37403.76,43211.773,-0.0,0.0,28875.0,4597.95,0.0,3048.308,0.0,15512.88
2018-11-11 09:00:00,58047.242120407594,49524.671,43211.773,-0.0,0.0,38775.0,6174.389999999999,0.0,3139.23,0.0,16271.52
2018-11-11 10:00:00,58907.299275143516,60068.234,43211.773,-0.0,0.0,47575.0,7575.670000000001,0.0,3368.418,0.0,17244.672
2018-11-11 11:00:00,59833.514672551435,67824.385,43211.773,-0.0,0.0,54450.0,8670.42,0.0,3521.21,0.0,17804.496
2018-11-11 12:00:00,59072.69488182351,70406.355,43211.773,-0.0,0.0,56650.0,9020.740000000002,0.0,3660.552,0.0,16935.984
2018-11-11 13:00:00,58285.41179402677,63118.286,43211.773,-0.0,0.0,50875.0,8101.15,0.0,3849.3900000000003,0.0,15366.384
2018-11-11 14:00:00,57094.56342593088,42505.58,43211.773,-0.0,0.0,32725.0,5211.01,0.0,3923.096,0.0,14529.264000000001
2018-11-11 15:00:00,56122.03725865257,14343.668,43211.773,-0.0,0.0,7150.0,1138.5400000000002,0.0,3933.8559999999998,0.0,15031.536
2018-11-11 16:00:00,55162.74273990865,7601.9007,43211.773,-0.0,0.0,0.0,0.0,0.0,4045.222,0.0,15507.648
2018-11-11 17:00:00,55381.06494072623,7843.0945,43211.773,-0.0,0.0,0.0,0.0,0.0,4164.658,0.0,15847.728000000001
2018-11-11 18:00:00,56777.00386110531,6663.6316,43211.773,-0.0,0.0,0.0,0.0,0.0,4198.014,0.0,16030.848
2018-11-11 19:00:00,58325.10673962998,4888.6967,43211.773,-0.0,0.0,0.0,0.0,0.0,4206.622,0.0,15795.408
2018-11-11 20:00:00,55129.66361857266,8106.1578,43211.773,-0.0,0.0,0.0,0.0,0.0,4265.264,0.0,15758.784000000001
2018-11-11 21:00:00,51471.11279881139,11917.097,43211.773,-0.0,0.0,0.0,0.0,0.0,4365.332,0.0,15811.104000000001
2018-11-11 22:00:00,47971.3417614629,15504.75,43211.773,-0.0,0.0,0.0,0.0,0.0,4421.822,0.0,15842.496000000001
2018-11-11 23:00:00,44187.09028062484,19227.199,43211.773,-0.0,0.0,0.0,0.0,0.0,4438.5,0.0,15764.016000000001
2018-11-12 00:00:00,41567.223870813876,21987.966,43211.773,-0.0,0.0,0.0,0.0,0.0,4349.192,0.0,15994.224000000002
2018-11-12 01:00:00,40118.358356297205,23611.167,43211.773,-0.0,0.0,0.0,0.0,0.0,4220.072,0.0,16297.68
2018-11-12 02:00:00,39324.459444233275,24190.082,43211.773,-0.0,0.0,0.0,0.0,0.0,4088.8,0.0,16213.968
2018-11-12 03:00:00,39688.32977892924,23907.098,43211.773,-0.0,0.0,0.0,0.0,0.0,3929.0139999999997,0.0,16454.64
2018-11-12 04:00:00,40852.71484995634,22951.279,43211.773,-0.0,0.0,0.0,0.0,0.0,3807.964,0.0,16784.255999999998
2018-11-12 05:00:00,44187.09028062484,19640.399,43211.773,-0.0,0.0,0.0,0.0,0.0,3711.124,0.0,16904.592
2018-11-12 06:00:00,51623.27675695697,12173.789,43211.773,-0.0,0.0,0.0,0.0,0.0,3670.2360000000003,0.0,16915.056
2018-11-12 07:00:00,56532.21836321893,17220.453,43211.773,-0.0,0.0,9350.0,1488.8600000000001,0.0,3571.782,0.0,16130.256000000001
2018-11-12 08:00:00,57795.84079825402,39360.101,43211.773,-0.0,0.0,31350.0,4992.06,0.0,3407.692,0.0,14194.416
2018-11-12 09:00:00,58000.931350537205,56449.092,43211.773,-0.0,0.0,46475.0,7400.509999999999,0.0,3340.98,0.0,14021.76
2018-11-12 10:00:00,59119.0056516939,74937.616,43211.773,-0.0,0.0,61600.0,9808.96,0.0,3159.1360000000004,0.0,16276.751999999999
2018-11-12 11:00:00,59773.97225414664,80769.583,43211.773,-0.0,0.0,67100.0,10684.76,0.0,2919.7259999999997,0.0,16627.296000000002
2018-11-12 12:00:00,58880.83597807473,76687.369,43211.773,-0.0,0.0,64625.0,10290.65,0.0,2545.2780000000002,0.0,14895.504
2018-11-12 13:00:00,58344.95421243157,61068.077,43211.773,-0.0,0.0,53900.0,8582.84,0.0,2077.218,0.0,11641.2
2018-11-12 14:00:00,57240.111559809266,36852.702,43211.773,-0.0,0.0,35200.0,5605.12,0.0,1678.56,0.0,8397.36
2018-11-12 15:00:00,56075.72648878217,3304.797,43211.773,-0.0,0.0,6325.0,1007.17,0.0,1511.7800000000002,0.0,7324.800000000001
2018-11-12 16:00:00,54739.3299868079,0.0,43211.773,3568.4865,0.0,0.0,0.0,0.0,1508.014,0.0,6451.0560000000005
2018-11-12 17:00:00,54745.94581107509,0.0,43211.773,3878.3544,0.0,0.0,0.0,0.0,1743.658,0.0,5912.16
2018-11-12 18:00:00,56260.96956826376,0.0,43211.773,4529.4621,0.0,0.0,0.0,0.0,2147.158,0.0,6372.576
2018-11-12 19:00:00,58404.496630836366,0.0,43211.773,5147.3532,0.0,0.0,0.0,0.0,2526.986,0.0,7518.384
2018-11-12 20:00:00,55228.90098258065,0.0,43211.773,479.39754,0.0,0.0,0.0,0.0,2800.29,0.0,8737.439999999999
2018-11-12 21:00:00,51689.43499962897,4176.8684,43211.773,-0.0,0.0,0.0,0.0,0.0,3153.218,0.0,9501.312
2018-11-12 22:00:00,48189.66396228049,8783.3655,43211.773,-0.0,0.0,0.0,0.0,0.0,3501.304,0.0,10259.952
2018-11-12 23:00:00,44279.71182036563,13105.798,43211.773,-0.0,0.0,0.0,0.0,0.0,3432.44,0.0,10741.296
2018-11-13 00:00:00,41474.60233107308,16243.521,43211.773,-0.0,0.0,0.0,0.0,0.0,3294.174,0.0,11212.176
2018-11-13 01:00:00,39952.96274961722,18216.985,43211.773,-0.0,0.0,0.0,0.0,0.0,3552.414,0.0,11405.76
2018-11-13 02:00:00,39145.83218901889,19632.537,43211.773,-0.0,0.0,0.0,0.0,0.0,3930.628,0.0,11635.967999999999
2018-11-13 03:00:00,39476.623402378864,20503.05,43211.773,-0.0,0.0,0.0,0.0,0.0,4122.156,0.0,12645.744
2018-11-13 04:00:00,40740.245837413946,20987.698,43211.773,-0.0,0.0,0.0,0.0,0.0,4321.754,0.0,14194.416
2018-11-13 05:00:00,43876.14654006647,19536.555,43211.773,-0.0,0.0,0.0,0.0,0.0,4342.736,0.0,15858.192
2018-11-13 06:00:00,50981.54180303863,14617.302,43211.773,-0.0,0.0,0.0,0.0,0.0,4331.438,0.0,18055.632
2018-11-13 07:00:00,56247.737919729356,20458.554,43211.773,-0.0,0.0,7975.0,1269.9099999999999,0.0,4310.456,0.0,19939.152
2018-11-13 08:00:00,57723.06673131483,42911.671,43211.773,-0.0,0.0,29150.0,4641.74,0.0,4387.928,0.0,19243.296000000002
2018-11-13 09:00:00,57848.767392391615,59664.95,43211.773,-0.0,0.0,44275.0,7050.1900000000005,0.0,4465.938,0.0,18510.816
2018-11-13 10:00:00,58457.423224973965,70227.066,43211.773,-0.0,0.0,52525.0,8363.89,0.0,4534.802,0.0,20049.023999999998
2018-11-13 11:00:00,59046.23158475471,72667.348,43211.773,-0.0,0.0,53350.0,8495.259999999998,0.0,4603.666,0.0,22052.88
2018-11-13 12:00:00,58212.63772708758,69079.008,43211.773,-0.0,0.0,48400.0,7707.040000000001,0.0,4695.664,0.0,23277.168
2018-11-13 13:00:00,56863.00957657891,54447.078,43211.773,-0.0,0.0,34375.0,5473.75,0.0,4789.276,0.0,23460.288
2018-11-13 14:00:00,55414.14406206223,38178.807,43211.773,-0.0,0.0,18700.0,2977.7200000000003,0.0,4913.554,0.0,23789.904
2018-11-13 15:00:00,54428.38624624952,21308.005,43211.773,-0.0,0.0,2475.0,394.11000000000007,0.0,5002.324,0.0,24653.184
2018-11-13 16:00:00,53310.31194509282,19707.487,43211.773,-0.0,0.0,0.0,0.0,0.0,5053.434,0.0,24752.592
2018-11-13 17:00:00,53383.086012032014,20133.421,43211.773,-0.0,0.0,0.0,0.0,0.0,5076.03,0.0,25228.704
2018-11-13 18:00:00,54838.56735081588,20546.45,43211.773,-0.0,0.0,0.0,0.0,0.0,5081.948,0.0,27091.296000000002
2018-11-13 19:00:00,56373.43858080615,21471.991,43211.773,-0.0,0.0,0.0,0.0,0.0,5093.784,0.0,29539.872
2018-11-13 20:00:00,52880.28336772486,27140.636,43211.773,-0.0,0.0,0.0,0.0,0.0,5113.6900000000005,0.0,31695.456000000002
2018-11-13 21:00:00,49545.90793705636,31511.54,43211.773,-0.0,0.0,0.0,0.0,0.0,5135.21,0.0,32710.464
2018-11-13 22:00:00,46621.71361095422,35171.55,43211.773,-0.0,0.0,0.0,0.0,0.0,5180.402,0.0,33401.087999999996
2018-11-13 23:00:00,43274.10653175132,38735.001,43211.773,-0.0,0.0,0.0,0.0,0.0,5228.822,0.0,33568.511999999995
2018-11-14 00:00:00,40449.14956965718,41643.186,43211.773,-0.0,0.0,0.0,0.0,0.0,5249.266,0.0,33631.296
2018-11-14 01:00:00,38543.79218070375,43169.001,43211.773,-0.0,0.0,0.0,0.0,0.0,5241.196,0.0,33259.824
2018-11-14 02:00:00,37597.72931049423,43674.15,43211.773,-0.0,-0.0,0.0,0.0,0.0,5208.378,0.0,32851.728
2018-11-14 03:00:00,37465.41282515024,43616.097,43211.773,-0.0,-0.0,0.0,0.0,0.0,5154.04,0.0,32715.696
2018-11-14 04:00:00,37736.66162010542,43181.956,43211.773,-0.0,0.0,0.0,0.0,0.0,5090.5560000000005,0.0,32616.287999999997
2018-11-14 05:00:00,38530.56053216935,42260.807,43211.773,-0.0,0.0,0.0,0.0,0.0,5010.394,0.0,32569.200000000004
2018-11-14 06:00:00,40607.929352069965,39920.452,43211.773,-0.0,0.0,0.0,0.0,0.0,4940.992,0.0,32375.616
2018-11-14 07:00:00,43360.11224722491,51464.701,43211.773,-0.0,0.0,12650.0,2014.34,0.0,4918.396,0.0,32030.303999999996
2018-11-14 08:00:00,46085.83184531107,85266.788,43211.773,-0.0,0.0,44825.0,7137.77,0.0,4901.179999999999,0.0,31276.896
2018-11-14 09:00:00,47792.71450624852,102771.6,43211.773,-0.0,0.0,59950.0,9546.22,0.0,4894.724,0.0,32961.6
2018-11-14 10:00:00,48692.46660658764,102456.47,43211.773,-0.0,-0.0,59125.0,9414.85,0.0,4881.812,0.0,34515.504
2018-11-14 11:00:00,48685.850782320435,100362.4,43211.773,-0.0,-0.0,56650.0,9020.740000000002,0.0,4875.894,0.0,35289.84
2018-11-14 12:00:00,47839.02527611891,90540.614,43211.773,-0.0,0.0,48125.0,7663.249999999999,0.0,4885.04,0.0,34494.576
2018-11-14 13:00:00,45874.12546876069,74654.25,43211.773,-0.0,0.0,34650.0,5517.54,0.0,4841.462,0.0,32307.600000000002
2018-11-14 14:00:00,44451.72325131282,56017.99,43211.773,-0.0,0.0,20075.0,3196.6699999999996,0.0,4744.622,0.0,29241.647999999997
2018-11-14 15:00:00,44068.00544381525,33425.312,43211.773,-0.0,0.0,2475.0,394.11000000000007,0.0,4603.666,0.0,26808.768
2018-11-14 16:00:00,43677.67181205049,28879.558,43211.773,-0.0,0.0,0.0,0.0,0.0,4420.208,0.0,24925.248
2018-11-14 17:00:00,44709.74039773359,25669.925,43211.773,-0.0,0.0,0.0,0.0,0.0,4115.7,0.0,23052.192
2018-11-14 18:00:00,46654.792732290225,21680.785,43211.773,-0.0,0.0,0.0,0.0,0.0,3756.3160000000003,0.0,21367.487999999998
2018-11-14 19:00:00,48196.27978654768,17974.322,43211.773,-0.0,0.0,0.0,0.0,0.0,3338.8280000000004,0.0,19620.0
2018-11-14 20:00:00,45417.63359432393,18790.586,43211.773,-0.0,0.0,0.0,0.0,0.0,2773.39,0.0,18223.056
2018-11-14 21:00:00,42652.21905063458,21172.996,43211.773,-0.0,0.0,0.0,0.0,0.0,2202.034,0.0,18411.408
2018-11-14 22:00:00,40614.54517633716,23509.454,43211.773,-0.0,0.0,0.0,0.0,0.0,1689.858,0.0,19222.368
2018-11-14 23:00:00,37921.904699587,25655.999,43211.773,-0.0,0.0,0.0,0.0,0.0,1237.938,0.0,19128.192
2018-11-15 00:00:00,35176.33762869924,28046.19,43211.773,-0.0,0.0,0.0,0.0,0.0,872.098,0.0,19138.656
2018-11-15 01:00:00,33522.3815618994,30661.81,43211.773,-0.0,0.0,0.0,0.0,0.0,682.7220000000001,0.0,20289.696
2018-11-15 02:00:00,32543.239570353882,33210.726,43211.773,-0.0,0.0,0.0,0.0,0.0,593.952,0.0,21948.239999999998
2018-11-15 03:00:00,32331.533193803505,34290.836,43211.773,-0.0,0.0,0.0,0.0,0.0,551.9879999999999,0.0,22858.608
2018-11-15 04:00:00,32576.31869168988,35388.403,43211.773,-0.0,0.0,0.0,0.0,0.0,659.588,0.0,24093.36
2018-11-15 05:00:00,32900.49408078265,37853.155,43211.773,-0.0,0.0,0.0,0.0,0.0,973.7800000000001,0.0,26568.096
2018-11-15 06:00:00,33654.698047243386,40766.873,43211.773,-0.0,0.0,1100.0,175.16,0.0,1284.206,0.0,28650.431999999997
2018-11-15 07:00:00,35302.038289776036,41767.803,43211.773,-0.0,0.0,1925.0,306.53,0.0,1317.5620000000001,0.0,30308.976000000002
2018-11-15 08:00:00,37849.13063264781,47048.667,43211.773,-0.0,0.0,7425.0,1182.3300000000002,0.0,1346.614,0.0,31732.08
2018-11-15 09:00:00,40356.52802991638,53341.077,43211.773,-0.0,0.0,13750.0,2189.5,0.0,1501.0199999999998,0.0,33045.312000000005
2018-11-15 10:00:00,42215.57464899942,60205.419,43211.773,-0.0,0.0,20350.0,3240.4600000000005,0.0,1762.488,0.0,33856.272
2018-11-15 11:00:00,43241.02741041532,66084.562,43211.773,-0.0,0.0,25575.0,4072.4700000000007,0.0,1971.77,0.0,34494.576
2018-11-15 12:00:00,41970.78915111304,70014.95,43211.773,-0.0,0.0,27225.0,4335.21,0.0,2039.02,0.0,35174.736
2018-11-15 13:00:00,40197.7482475036,68770.945,43211.773,-0.0,-0.0,24475.0,3897.3100000000004,0.0,2068.61,0.0,35316.0
2018-11-15 14:00:00,39053.2106492781,59197.081,43211.773,-0.0,-0.0,15675.0,2496.03,0.0,1928.192,0.0,34939.295999999995
2018-11-15 15:00:00,38318.85415561897,42908.455,43211.773,-0.0,0.0,2750.0,437.90000000000003,0.0,1494.5639999999999,0.0,33333.072
2018-11-15 16:00:00,38391.62822255816,36644.811,43211.773,-0.0,0.0,0.0,0.0,0.0,1102.362,0.0,30722.304000000004
2018-11-15 17:00:00,39986.04187095322,32134.734,43211.773,-0.0,0.0,0.0,0.0,0.0,1011.978,0.0,27897.024
2018-11-15 18:00:00,43730.59840618807,25872.147,43211.773,-0.0,0.0,0.0,0.0,0.0,1130.876,0.0,25260.096
2018-11-15 19:00:00,46343.848991731844,20563.596,43211.773,-0.0,0.0,0.0,0.0,0.0,1177.144,0.0,22518.528000000002
2018-11-15 20:00:00,44425.259954244015,20442.985,43211.773,-0.0,0.0,0.0,0.0,0.0,1413.8639999999998,0.0,20242.608
2018-11-15 21:00:00,42645.60322636738,21324.746,43211.773,-0.0,0.0,0.0,0.0,0.0,1829.2,0.0,18929.376
2018-11-15 22:00:00,41454.75485827149,22179.917,43211.773,-0.0,0.0,0.0,0.0,0.0,2236.466,0.0,18186.432
2018-11-15 23:00:00,38616.566247642935,24306.839,43211.773,-0.0,0.0,0.0,0.0,0.0,2608.224,0.0,17103.408
2018-11-16 00:00:00,36532.581603475126,26119.854,43211.773,-0.0,0.0,0.0,0.0,0.0,3085.43,0.0,16355.232
2018-11-16 01:00:00,35401.275653784025,27664.182,43211.773,-0.0,0.0,0.0,0.0,0.0,3435.6679999999997,0.0,16418.016
2018-11-16 02:00:00,34865.393888140876,28779.622,43211.773,-0.0,0.0,0.0,0.0,0.0,3753.6259999999997,0.0,16679.615999999998
2018-11-16 03:00:00,35083.716088958456,29503.923,43211.773,-0.0,0.0,0.0,0.0,0.0,4089.338,0.0,17286.528000000002
2018-11-16 04:00:00,36651.66644028471,29690.969,43211.773,-0.0,0.0,0.0,0.0,0.0,4400.302,0.0,18730.559999999998
2018-11-16 05:00:00,40819.63572862034,27388.378,43211.773,-0.0,0.0,0.0,0.0,0.0,4596.6720000000005,0.0,20399.568000000003
2018-11-16 06:00:00,49307.738263437175,20454.597,43211.773,-0.0,0.0,0.0,0.0,0.0,4706.962,0.0,21843.6
2018-11-16 07:00:00,54891.49394495348,28569.409,43211.773,-0.0,0.0,11550.0,1839.18,0.0,4770.446,0.0,22089.504
2018-11-16 08:00:00,56254.35374399655,46445.222,43211.773,-0.0,0.0,28325.0,4510.370000000001,0.0,4777.4400000000005,0.0,21874.992000000002
2018-11-16 09:00:00,56141.88473145417,66861.055,43211.773,-0.0,0.0,45375.0,7225.35,0.0,4682.7519999999995,0.0,22508.064000000002
